p,q,n,h,Epoch,L2 error,L1 error,Linf error,L2 relative,L1 relative,Linf relative,Loss
 5, 4, 9,0.1111111111111111, 5000,3.050236e-01,2.408398e-01,8.719067e-01,8.825176e-01,8.732089e-01,1.144880e+00,3.260137e+00
 5, 4, 9,0.1111111111111111,10000,3.218439e-01,2.562536e-01,8.463639e-01,9.311832e-01,9.290944e-01,1.111340e+00,2.170155e+00
 5, 4, 9,0.1111111111111111, 5000,3.204658e-01,2.526251e-01,1.103177e+00,9.271963e-01,9.159385e-01,1.448555e+00,3.038589e+00
 5, 4, 9,0.1111111111111111,10000,3.227138e-01,2.524453e-01,9.197962e-01,9.337001e-01,9.152867e-01,1.207762e+00,2.596818e+00
 5, 4, 9,0.1111111111111111, 5000,3.301708e-01,2.579114e-01,9.784596e-01,9.552754e-01,9.351049e-01,1.284792e+00,3.025869e+00
 5, 4, 9,0.1111111111111111,10000,3.490811e-01,2.728126e-01,1.216267e+00,1.009988e+00,9.891322e-01,1.597051e+00,2.548067e+00
 5, 4, 9,0.1111111111111111, 5000,3.256974e-01,2.594807e-01,1.002075e+00,9.423326e-01,9.407950e-01,1.315801e+00,2.846328e+00
 5, 4, 9,0.1111111111111111,10000,3.052512e-01,2.392217e-01,9.189526e-01,8.831760e-01,8.673422e-01,1.206655e+00,3.235371e+00
 5, 4, 9,0.1111111111111111, 5000,3.361540e-01,2.637390e-01,8.962410e-01,9.725864e-01,9.562341e-01,1.176833e+00,2.555828e+00
 5, 4, 9,0.1111111111111111,10000,3.084443e-01,2.460533e-01,9.250350e-01,8.924146e-01,8.921112e-01,1.214641e+00,3.784416e+00
 5, 4, 9,0.1111111111111111, 5000,3.175567e-01,2.505090e-01,9.131691e-01,9.187794e-01,9.082664e-01,1.199061e+00,2.977283e+00
 5, 4, 9,0.1111111111111111,10000,3.185890e-01,2.510869e-01,8.192492e-01,9.217660e-01,9.103614e-01,1.075737e+00,2.333997e+00
 5, 4, 9,0.1111111111111111, 5000,3.407661e-01,2.687966e-01,1.327610e+00,9.859306e-01,9.745713e-01,1.743253e+00,2.946703e+00
 5, 4, 9,0.1111111111111111,10000,2.942475e-01,2.328870e-01,8.893621e-01,8.513393e-01,8.443744e-01,1.167800e+00,3.355747e+00
 5, 4,10,0.1, 5000,3.272794e-01,2.598815e-01,1.026732e+00,9.469099e-01,9.422479e-01,1.348177e+00,2.582064e+00
 5, 4,10,0.1,10000,3.487689e-01,2.791838e-01,1.103919e+00,1.009085e+00,1.012232e+00,1.449530e+00,2.260905e+00
 5, 4,10,0.1, 5000,3.500371e-01,2.681834e-01,1.413442e+00,1.012754e+00,9.723480e-01,1.855957e+00,2.717481e+00
 5, 4,10,0.1,10000,3.057343e-01,2.346920e-01,1.386504e+00,8.845738e-01,8.509189e-01,1.820586e+00,2.461277e+00
 5, 4,10,0.1, 5000,3.333847e-01,2.609902e-01,1.021991e+00,9.645740e-01,9.462679e-01,1.341953e+00,2.340392e+00
 5, 4,10,0.1,10000,3.142152e-01,2.491763e-01,1.069751e+00,9.091113e-01,9.034343e-01,1.404665e+00,2.655623e+00
 5, 4,10,0.1, 5000,3.118344e-01,2.457852e-01,1.042605e+00,9.022230e-01,8.911391e-01,1.369020e+00,2.543111e+00
 5, 4,10,0.1,10000,3.101000e-01,2.429804e-01,1.097037e+00,8.972049e-01,8.809700e-01,1.440493e+00,2.267611e+00
 5, 4,10,0.1, 5000,3.202683e-01,2.536305e-01,8.959284e-01,9.266248e-01,9.195838e-01,1.176422e+00,2.549806e+00
 5, 4,10,0.1,10000,3.457206e-01,2.664186e-01,1.233922e+00,1.000265e+00,9.659493e-01,1.620234e+00,2.507551e+00
 5, 4,10,0.1, 5000,3.237376e-01,2.513819e-01,1.089952e+00,9.366625e-01,9.114311e-01,1.431189e+00,2.543796e+00
 5, 4,10,0.1,10000,3.118864e-01,2.401566e-01,1.233453e+00,9.023737e-01,8.707316e-01,1.619618e+00,2.281567e+00
 5, 4,10,0.1, 5000,3.207905e-01,2.524711e-01,1.175654e+00,9.281356e-01,9.153801e-01,1.543723e+00,2.785020e+00
 5, 4,10,0.1,10000,3.152364e-01,2.500790e-01,9.531663e-01,9.120661e-01,9.067071e-01,1.251580e+00,2.426129e+00
 5, 4,10,0.1, 5000,3.293209e-01,2.582589e-01,1.070484e+00,9.528165e-01,9.363650e-01,1.405627e+00,2.659014e+00
 5, 4,10,0.1,10000,3.411205e-01,2.683980e-01,1.213844e+00,9.869558e-01,9.731261e-01,1.593870e+00,2.380103e+00
 5, 4,10,0.1, 5000,2.807451e-01,2.244496e-01,6.228367e-01,8.122731e-01,8.137833e-01,8.178321e-01,3.154716e+00
 5, 4,10,0.1,10000,2.966851e-01,2.332798e-01,8.248905e-01,8.583921e-01,8.457987e-01,1.083144e+00,2.350187e+00
 5, 4,10,0.1, 5000,3.205773e-01,2.560838e-01,7.990410e-01,9.275187e-01,9.284788e-01,1.049202e+00,2.370391e+00
 5, 4,10,0.1,10000,3.277631e-01,2.595674e-01,9.820224e-01,9.483092e-01,9.411092e-01,1.289470e+00,2.476157e+00
 5, 4,11,0.09090909090909091, 5000,3.124313e-01,2.459257e-01,8.090650e-01,9.039502e-01,8.916485e-01,1.062364e+00,2.262877e+00
 5, 4,11,0.09090909090909091,10000,3.406802e-01,2.567055e-01,1.330536e+00,9.856821e-01,9.307327e-01,1.747096e+00,1.775986e+00
 5, 4,11,0.09090909090909091, 5000,3.254984e-01,2.573083e-01,9.286058e-01,9.417570e-01,9.329184e-01,1.219330e+00,2.167138e+00
 5, 4,11,0.09090909090909091,10000,3.239401e-01,2.569366e-01,8.952519e-01,9.372483e-01,9.315708e-01,1.175534e+00,2.178159e+00
 5, 4,11,0.09090909090909091, 5000,3.367687e-01,2.592128e-01,1.195526e+00,9.743650e-01,9.398233e-01,1.569817e+00,2.144936e+00
 5, 4,11,0.09090909090909091,10000,3.413798e-01,2.644101e-01,1.297715e+00,9.877060e-01,9.586673e-01,1.703999e+00,1.873356e+00
 5, 4,11,0.09090909090909091, 5000,3.521993e-01,2.716448e-01,1.299024e+00,1.019010e+00,9.848978e-01,1.705717e+00,2.313011e+00
 5, 4,11,0.09090909090909091,10000,3.400326e-01,2.634204e-01,1.219641e+00,9.838083e-01,9.550789e-01,1.601482e+00,2.145506e+00
 5, 4,11,0.09090909090909091, 5000,3.213110e-01,2.550056e-01,9.261462e-01,9.296416e-01,9.245694e-01,1.216101e+00,2.079690e+00
 5, 4,11,0.09090909090909091,10000,3.329512e-01,2.624877e-01,1.096019e+00,9.633198e-01,9.516973e-01,1.439156e+00,1.587055e+00
 5, 4,11,0.09090909090909091, 5000,3.236825e-01,2.551491e-01,9.950336e-01,9.365029e-01,9.250899e-01,1.306555e+00,2.178346e+00
 5, 4,11,0.09090909090909091,10000,3.220140e-01,2.535387e-01,1.107267e+00,9.316754e-01,9.192511e-01,1.453926e+00,2.072548e+00
 5, 4,11,0.09090909090909091, 5000,3.260345e-01,2.568465e-01,8.865846e-01,9.433080e-01,9.312441e-01,1.164153e+00,2.275958e+00
 5, 4,11,0.09090909090909091,10000,3.167839e-01,2.503708e-01,9.031795e-01,9.165433e-01,9.077653e-01,1.185943e+00,2.519218e+00
 5, 4,11,0.09090909090909091, 5000,3.256381e-01,2.548619e-01,1.116225e+00,9.421610e-01,9.240484e-01,1.465688e+00,2.285606e+00
 5, 4,11,0.09090909090909091,10000,3.222959e-01,2.525889e-01,1.384405e+00,9.324912e-01,9.158074e-01,1.817829e+00,2.241806e+00
 5, 4,11,0.09090909090909091, 5000,3.284633e-01,2.561095e-01,1.086744e+00,9.503351e-01,9.285720e-01,1.426978e+00,2.177678e+00
 5, 4,11,0.09090909090909091,10000,3.198747e-01,2.496868e-01,1.153839e+00,9.254859e-01,9.052851e-01,1.515078e+00,2.053844e+00
 5, 4,11,0.09090909090909091, 5000,3.383682e-01,2.640960e-01,1.193532e+00,9.789928e-01,9.575284e-01,1.567199e+00,2.098426e+00
 5, 4,11,0.09090909090909091,10000,3.336007e-01,2.637758e-01,1.251758e+00,9.651990e-01,9.563676e-01,1.643653e+00,1.846443e+00
 5, 4,12,0.08333333333333333, 5000,3.137629e-01,2.498263e-01,8.434236e-01,9.078028e-01,9.057912e-01,1.107479e+00,2.033951e+00
 5, 4,12,0.08333333333333333,10000,3.152257e-01,2.464073e-01,1.038809e+00,9.120351e-01,8.933946e-01,1.364036e+00,2.065575e+00
 5, 4,12,0.08333333333333333, 5000,3.239777e-01,2.560715e-01,8.514357e-01,9.373571e-01,9.284342e-01,1.118000e+00,1.752757e+00
 5, 4,12,0.08333333333333333,10000,3.121243e-01,2.459645e-01,1.024051e+00,9.030619e-01,8.917893e-01,1.344656e+00,1.782137e+00
 5, 4,12,0.08333333333333333, 5000,2.913599e-01,2.336702e-01,6.451739e-01,8.429848e-01,8.472142e-01,8.471625e-01,2.469574e+00
 5, 4,12,0.08333333333333333,10000,2.681016e-01,2.148102e-01,6.436155e-01,7.756920e-01,7.788338e-01,8.451161e-01,2.263178e+00
 5, 4,12,0.08333333333333333, 5000,3.263356e-01,2.569879e-01,1.001179e+00,9.441790e-01,9.317566e-01,1.314624e+00,1.999792e+00
 5, 4,12,0.08333333333333333,10000,3.113517e-01,2.448782e-01,1.009665e+00,9.008264e-01,8.878508e-01,1.325766e+00,2.173450e+00
 5, 4,12,0.08333333333333333, 5000,3.212676e-01,2.532360e-01,9.500254e-01,9.295161e-01,9.181534e-01,1.247456e+00,2.015224e+00
 5, 4,12,0.08333333333333333,10000,3.284309e-01,2.540870e-01,1.290283e+00,9.502414e-01,9.212390e-01,1.694240e+00,1.778005e+00
 5, 4,12,0.08333333333333333, 5000,3.121608e-01,2.442763e-01,9.531029e-01,9.031675e-01,8.856685e-01,1.251497e+00,1.927177e+00
 5, 4,12,0.08333333333333333,10000,3.069253e-01,2.404462e-01,9.213024e-01,8.880198e-01,8.717817e-01,1.209740e+00,1.763053e+00
 5, 4,12,0.08333333333333333, 5000,3.214337e-01,2.554376e-01,8.222537e-01,9.299965e-01,9.261358e-01,1.079682e+00,1.866394e+00
 5, 4,12,0.08333333333333333,10000,3.320290e-01,2.614962e-01,9.217606e-01,9.606517e-01,9.481023e-01,1.210342e+00,1.766393e+00
 5, 4,12,0.08333333333333333, 5000,3.369500e-01,2.632640e-01,1.022125e+00,9.748894e-01,9.545118e-01,1.342128e+00,1.834746e+00
 5, 4,12,0.08333333333333333,10000,3.423609e-01,2.665981e-01,1.196944e+00,9.905448e-01,9.666004e-01,1.571679e+00,1.586719e+00
 5, 4,12,0.08333333333333333, 5000,3.251478e-01,2.571177e-01,8.530482e-01,9.407424e-01,9.322275e-01,1.120117e+00,1.856726e+00
 5, 4,12,0.08333333333333333,10000,3.398349e-01,2.657023e-01,9.564724e-01,9.832363e-01,9.633523e-01,1.255921e+00,1.643574e+00
 5, 4,12,0.08333333333333333, 5000,3.048050e-01,2.415560e-01,8.920806e-01,8.818851e-01,8.758054e-01,1.171370e+00,2.580640e+00
 5, 4,12,0.08333333333333333,10000,3.184357e-01,2.539077e-01,9.241997e-01,9.213226e-01,9.205890e-01,1.213545e+00,1.827828e+00
 5, 4,13,0.07692307692307693, 5000,3.252695e-01,2.572768e-01,9.457847e-01,9.410945e-01,9.328043e-01,1.241887e+00,1.620087e+00
 5, 4,13,0.07692307692307693,10000,2.955833e-01,2.376420e-01,6.297209e-01,8.552041e-01,8.616147e-01,8.268715e-01,2.078135e+00
 5, 4,13,0.07692307692307693, 5000,3.164413e-01,2.462645e-01,1.142752e+00,9.155523e-01,8.928772e-01,1.500521e+00,1.775946e+00
 5, 4,13,0.07692307692307693,10000,3.172794e-01,2.472309e-01,1.108932e+00,9.179770e-01,8.963808e-01,1.456113e+00,1.585163e+00
 5, 4,13,0.07692307692307693, 5000,3.191728e-01,2.535575e-01,8.089589e-01,9.234552e-01,9.193192e-01,1.062225e+00,1.687384e+00
 5, 4,13,0.07692307692307693,10000,3.230667e-01,2.559618e-01,1.016292e+00,9.347211e-01,9.280364e-01,1.334469e+00,1.593398e+00
 5, 4,13,0.07692307692307693, 5000,3.180926e-01,2.504990e-01,9.252342e-01,9.203297e-01,9.082299e-01,1.214903e+00,1.791827e+00
 5, 4,13,0.07692307692307693,10000,3.179449e-01,2.507287e-01,1.028340e+00,9.199024e-01,9.090627e-01,1.350289e+00,1.815704e+00
 5, 4,13,0.07692307692307693, 5000,2.874971e-01,2.317018e-01,6.077871e-01,8.318085e-01,8.400773e-01,7.980708e-01,2.337871e+00
 5, 4,13,0.07692307692307693,10000,2.805002e-01,2.251057e-01,6.176230e-01,8.115645e-01,8.161618e-01,8.109860e-01,2.196472e+00
 5, 4,13,0.07692307692307693, 5000,3.036893e-01,2.408746e-01,7.474385e-01,8.786570e-01,8.733348e-01,9.814437e-01,2.175191e+00
 5, 4,13,0.07692307692307693,10000,3.281525e-01,2.586130e-01,1.050570e+00,9.494358e-01,9.376489e-01,1.379478e+00,1.663584e+00
 5, 4,13,0.07692307692307693, 5000,3.270004e-01,2.574171e-01,9.967699e-01,9.461024e-01,9.333127e-01,1.308835e+00,1.740714e+00
 5, 4,13,0.07692307692307693,10000,3.241687e-01,2.558142e-01,9.515119e-01,9.379097e-01,9.275013e-01,1.249408e+00,1.870228e+00
 5, 4,13,0.07692307692307693, 5000,3.267431e-01,2.572658e-01,9.910669e-01,9.453581e-01,9.327642e-01,1.301346e+00,1.653589e+00
 5, 4,13,0.07692307692307693,10000,3.188980e-01,2.510106e-01,1.070967e+00,9.226599e-01,9.100848e-01,1.406261e+00,1.795652e+00
 5, 4,13,0.07692307692307693, 5000,3.152307e-01,2.511595e-01,7.790108e-01,9.120496e-01,9.106247e-01,1.022900e+00,1.752556e+00
 5, 4,13,0.07692307692307693,10000,3.185349e-01,2.526276e-01,8.351429e-01,9.216096e-01,9.159477e-01,1.096606e+00,1.762626e+00
 5, 4,13,0.07692307692307693, 5000,3.265832e-01,2.581374e-01,8.376650e-01,9.448955e-01,9.359244e-01,1.099918e+00,1.613538e+00
 5, 4,13,0.07692307692307693,10000,3.214254e-01,2.532843e-01,1.037168e+00,9.299726e-01,9.183285e-01,1.361880e+00,1.915621e+00
 5, 4,14,0.07142857142857142, 5000,3.187962e-01,2.505052e-01,9.286123e-01,9.223656e-01,9.082523e-01,1.219339e+00,1.685642e+00
 5, 4,14,0.07142857142857142,10000,3.318891e-01,2.594438e-01,1.160856e+00,9.602468e-01,9.406609e-01,1.524292e+00,1.505148e+00
 5, 4,14,0.07142857142857142, 5000,3.251428e-01,2.567471e-01,9.088035e-01,9.407278e-01,9.308837e-01,1.193328e+00,1.521537e+00
 5, 4,14,0.07142857142857142,10000,3.308386e-01,2.605269e-01,9.739203e-01,9.572075e-01,9.445880e-01,1.278832e+00,1.366470e+00
 5, 4,14,0.07142857142857142, 5000,3.194286e-01,2.527958e-01,8.390264e-01,9.241952e-01,9.165576e-01,1.101706e+00,1.506525e+00
 5, 4,14,0.07142857142857142,10000,3.188799e-01,2.534245e-01,9.249550e-01,9.226076e-01,9.188369e-01,1.214536e+00,1.462023e+00
 5, 4,14,0.07142857142857142, 5000,3.177772e-01,2.516713e-01,8.738648e-01,9.194174e-01,9.124802e-01,1.147451e+00,1.588709e+00
 5, 4,14,0.07142857142857142,10000,3.176806e-01,2.504719e-01,9.498913e-01,9.191378e-01,9.081319e-01,1.247280e+00,1.624715e+00
 5, 4,14,0.07142857142857142, 5000,3.190998e-01,2.523443e-01,8.726646e-01,9.232438e-01,9.149205e-01,1.145875e+00,1.580237e+00
 5, 4,14,0.07142857142857142,10000,3.216878e-01,2.552523e-01,8.445718e-01,9.307318e-01,9.254641e-01,1.108987e+00,1.446530e+00
 5, 4,14,0.07142857142857142, 5000,3.137210e-01,2.458647e-01,9.593716e-01,9.076815e-01,8.914276e-01,1.259728e+00,1.779666e+00
 5, 4,14,0.07142857142857142,10000,3.183329e-01,2.520637e-01,8.377925e-01,9.210250e-01,9.139031e-01,1.100085e+00,1.622691e+00
 5, 4,14,0.07142857142857142, 5000,3.181005e-01,2.512606e-01,9.062617e-01,9.203527e-01,9.109915e-01,1.189991e+00,1.522810e+00
 5, 4,14,0.07142857142857142,10000,3.264913e-01,2.572614e-01,1.050489e+00,9.446295e-01,9.327483e-01,1.379373e+00,1.414789e+00
 5, 4,14,0.07142857142857142, 5000,3.225992e-01,2.542631e-01,9.432132e-01,9.333686e-01,9.218775e-01,1.238511e+00,1.544381e+00
 5, 4,14,0.07142857142857142,10000,3.267731e-01,2.585047e-01,1.123747e+00,9.454449e-01,9.372562e-01,1.475565e+00,1.381331e+00
 5, 4,14,0.07142857142857142, 5000,3.401330e-01,2.619658e-01,1.251751e+00,9.840988e-01,9.498050e-01,1.643645e+00,1.603159e+00
 5, 4,14,0.07142857142857142,10000,3.182330e-01,2.519496e-01,9.802324e-01,9.207360e-01,9.134894e-01,1.287120e+00,1.509688e+00
 5, 4,14,0.07142857142857142, 5000,2.894166e-01,2.317814e-01,6.233884e-01,8.373622e-01,8.403659e-01,8.185565e-01,2.155545e+00
 5, 4,14,0.07142857142857142,10000,3.120436e-01,2.498092e-01,6.939714e-01,9.028283e-01,9.057292e-01,9.112373e-01,1.591090e+00
 5, 4,15,0.06666666666666667, 5000,3.161563e-01,2.498073e-01,7.960271e-01,9.147276e-01,9.057222e-01,1.045244e+00,1.403827e+00
 5, 4,15,0.06666666666666667,10000,3.322073e-01,2.623776e-01,9.564411e-01,9.611677e-01,9.512982e-01,1.255880e+00,1.415606e+00
 5, 4,15,0.06666666666666667, 5000,3.191595e-01,2.520481e-01,9.257263e-01,9.234165e-01,9.138467e-01,1.215549e+00,1.396362e+00
 5, 4,15,0.06666666666666667,10000,2.958383e-01,2.363715e-01,6.433513e-01,8.559420e-01,8.570083e-01,8.447693e-01,1.787427e+00
 5, 4,15,0.06666666666666667, 5000,3.184613e-01,2.504237e-01,9.389504e-01,9.213966e-01,9.079570e-01,1.232913e+00,1.626514e+00
 5, 4,15,0.06666666666666667,10000,3.309468e-01,2.586087e-01,1.157304e+00,9.575206e-01,9.376332e-01,1.519628e+00,1.287960e+00
 5, 4,15,0.06666666666666667, 5000,3.181206e-01,2.513497e-01,8.247716e-01,9.204109e-01,9.113146e-01,1.082988e+00,1.395463e+00
 5, 4,15,0.06666666666666667,10000,3.232871e-01,2.556624e-01,9.433131e-01,9.353589e-01,9.269511e-01,1.238642e+00,1.283162e+00
 5, 4,15,0.06666666666666667, 5000,3.166962e-01,2.499523e-01,9.387450e-01,9.162895e-01,9.062480e-01,1.232644e+00,1.400019e+00
 5, 4,15,0.06666666666666667,10000,3.205046e-01,2.535113e-01,9.768599e-01,9.273083e-01,9.191518e-01,1.282691e+00,1.314280e+00
 5, 4,15,0.06666666666666667, 5000,2.910302e-01,2.330595e-01,6.201970e-01,8.420309e-01,8.449999e-01,8.143660e-01,1.873940e+00
 5, 4,15,0.06666666666666667,10000,2.933036e-01,2.345062e-01,6.197866e-01,8.486085e-01,8.502452e-01,8.138270e-01,1.715034e+00
 5, 4,15,0.06666666666666667, 5000,2.945479e-01,2.355100e-01,6.357364e-01,8.522084e-01,8.538845e-01,8.347703e-01,1.831695e+00
 5, 4,15,0.06666666666666667,10000,3.072815e-01,2.433959e-01,8.161889e-01,8.890504e-01,8.824765e-01,1.071718e+00,1.846285e+00
 5, 4,15,0.06666666666666667, 5000,3.172193e-01,2.498305e-01,9.308333e-01,9.178032e-01,9.058063e-01,1.222255e+00,1.440925e+00
 5, 4,15,0.06666666666666667,10000,3.317267e-01,2.597678e-01,1.271550e+00,9.597770e-01,9.418358e-01,1.669642e+00,1.267697e+00
 5, 4,15,0.06666666666666667, 5000,2.914228e-01,2.323639e-01,6.365722e-01,8.431667e-01,8.424778e-01,8.358678e-01,1.925659e+00
 5, 4,15,0.06666666666666667,10000,3.107834e-01,2.456516e-01,8.138556e-01,8.991824e-01,8.906550e-01,1.068654e+00,1.495899e+00
 5, 4,15,0.06666666666666667, 5000,2.943230e-01,2.342287e-01,6.285464e-01,8.515579e-01,8.492391e-01,8.253293e-01,1.858290e+00
 5, 4,15,0.06666666666666667,10000,3.194813e-01,2.504813e-01,8.385650e-01,9.243478e-01,9.081657e-01,1.101100e+00,1.678246e+00
 5, 4,16,0.0625, 5000,3.200282e-01,2.513898e-01,9.749271e-01,9.259300e-01,9.114598e-01,1.280154e+00,1.259026e+00
 5, 4,16,0.0625,10000,3.084067e-01,2.440901e-01,8.195656e-01,8.923059e-01,8.849936e-01,1.076152e+00,1.351585e+00
 5, 4,16,0.0625, 5000,3.087886e-01,2.441723e-01,8.470111e-01,8.934109e-01,8.852916e-01,1.112190e+00,1.380267e+00
 5, 4,16,0.0625,10000,3.157965e-01,2.495860e-01,8.517228e-01,9.136864e-01,9.049196e-01,1.118377e+00,1.232629e+00
 5, 4,16,0.0625, 5000,3.140772e-01,2.484601e-01,8.202130e-01,9.087123e-01,9.008376e-01,1.077002e+00,1.281776e+00
 5, 4,16,0.0625,10000,3.164725e-01,2.510091e-01,8.366961e-01,9.156424e-01,9.100796e-01,1.098646e+00,1.280873e+00
 5, 4,16,0.0625, 5000,3.121079e-01,2.465685e-01,8.000245e-01,9.030143e-01,8.939794e-01,1.050493e+00,1.360235e+00
 5, 4,16,0.0625,10000,3.064337e-01,2.445336e-01,8.156974e-01,8.865973e-01,8.866012e-01,1.071073e+00,1.604468e+00
 5, 4,16,0.0625, 5000,3.154044e-01,2.488740e-01,8.573508e-01,9.125521e-01,9.023382e-01,1.125767e+00,1.259159e+00
 5, 4,16,0.0625,10000,3.197785e-01,2.527531e-01,1.006804e+00,9.252075e-01,9.164026e-01,1.322010e+00,1.170800e+00
 5, 4,16,0.0625, 5000,2.958793e-01,2.358999e-01,6.394895e-01,8.560605e-01,8.552982e-01,8.396984e-01,1.587463e+00
 5, 4,16,0.0625,10000,3.184051e-01,2.533087e-01,7.611887e-01,9.212338e-01,9.184171e-01,9.994988e-01,1.210561e+00
 5, 4,16,0.0625, 5000,3.242375e-01,2.531851e-01,1.018604e+00,9.381088e-01,9.179691e-01,1.337505e+00,1.315500e+00
 5, 4,16,0.0625,10000,3.110993e-01,2.457941e-01,7.967339e-01,9.000962e-01,8.911717e-01,1.046172e+00,1.342782e+00
 5, 4,16,0.0625, 5000,2.905881e-01,2.321111e-01,6.237842e-01,8.407516e-01,8.415612e-01,8.190762e-01,1.698797e+00
 5, 4,16,0.0625,10000,2.941200e-01,2.342018e-01,6.469106e-01,8.509704e-01,8.491417e-01,8.494429e-01,1.620342e+00
 5, 4,16,0.0625, 5000,3.174710e-01,2.497209e-01,9.768511e-01,9.185312e-01,9.054091e-01,1.282680e+00,1.276043e+00
 5, 4,16,0.0625,10000,3.221628e-01,2.549039e-01,8.826371e-01,9.321060e-01,9.242007e-01,1.158970e+00,1.140808e+00
 5, 4,16,0.0625, 5000,3.147553e-01,2.471457e-01,9.571809e-01,9.106741e-01,8.960720e-01,1.256851e+00,1.334299e+00
 5, 4,16,0.0625,10000,3.196180e-01,2.522860e-01,9.539462e-01,9.247431e-01,9.147090e-01,1.252604e+00,1.159703e+00
 5, 4,17,0.058823529411764705, 5000,3.180488e-01,2.499588e-01,9.667295e-01,9.202030e-01,9.062715e-01,1.269389e+00,1.116663e+00
 5, 4,17,0.058823529411764705,10000,2.905822e-01,2.319223e-01,6.260739e-01,8.407345e-01,8.408768e-01,8.220828e-01,1.506704e+00
 5, 4,17,0.058823529411764705, 5000,3.152756e-01,2.466831e-01,9.567663e-01,9.121793e-01,8.943947e-01,1.256307e+00,1.212732e+00
 5, 4,17,0.058823529411764705,10000,2.942367e-01,2.342877e-01,6.240046e-01,8.513081e-01,8.494530e-01,8.193655e-01,1.454346e+00
 5, 4,17,0.058823529411764705, 5000,2.909946e-01,2.324148e-01,6.189064e-01,8.419279e-01,8.426624e-01,8.126713e-01,1.496327e+00
 5, 4,17,0.058823529411764705,10000,3.154322e-01,2.505522e-01,7.559538e-01,9.126326e-01,9.084230e-01,9.926249e-01,1.118911e+00
 5, 4,17,0.058823529411764705, 5000,2.935526e-01,2.337534e-01,6.310027e-01,8.493289e-01,8.475158e-01,8.285546e-01,1.471274e+00
 5, 4,17,0.058823529411764705,10000,3.168147e-01,2.501990e-01,8.604543e-01,9.166324e-01,9.071421e-01,1.129842e+00,1.082198e+00
 5, 4,17,0.058823529411764705, 5000,3.206009e-01,2.507489e-01,1.064162e+00,9.275870e-01,9.091361e-01,1.397326e+00,1.160181e+00
 5, 4,17,0.058823529411764705,10000,3.201099e-01,2.517292e-01,1.078257e+00,9.261663e-01,9.126904e-01,1.415833e+00,1.083877e+00
 5, 4,17,0.058823529411764705, 5000,2.920743e-01,2.332993e-01,6.398790e-01,8.450517e-01,8.458693e-01,8.402099e-01,1.523137e+00
 5, 4,17,0.058823529411764705,10000,2.940951e-01,2.342561e-01,6.848451e-01,8.508985e-01,8.493384e-01,8.992538e-01,1.458482e+00
 5, 4,17,0.058823529411764705, 5000,2.932673e-01,2.335363e-01,6.201723e-01,8.485034e-01,8.467285e-01,8.143335e-01,1.469866e+00
 5, 4,17,0.058823529411764705,10000,2.954779e-01,2.351820e-01,6.662151e-01,8.548991e-01,8.526953e-01,8.747912e-01,1.416207e+00
 5, 4,17,0.058823529411764705, 5000,3.183171e-01,2.498690e-01,9.755272e-01,9.209792e-01,9.059458e-01,1.280942e+00,1.264777e+00
 5, 4,17,0.058823529411764705,10000,3.271119e-01,2.561476e-01,1.062586e+00,9.464252e-01,9.287102e-01,1.395256e+00,1.089527e+00
 5, 4,17,0.058823529411764705, 5000,2.929773e-01,2.334793e-01,6.227005e-01,8.476642e-01,8.465218e-01,8.176532e-01,1.473547e+00
 5, 4,17,0.058823529411764705,10000,3.168387e-01,2.506678e-01,8.740952e-01,9.167021e-01,9.088421e-01,1.147754e+00,1.071844e+00
 5, 4,17,0.058823529411764705, 5000,3.151806e-01,2.459670e-01,9.249395e-01,9.119045e-01,8.917985e-01,1.214516e+00,1.288144e+00
 5, 4,17,0.058823529411764705,10000,3.173944e-01,2.502001e-01,8.377117e-01,9.183096e-01,9.071465e-01,1.099979e+00,1.114400e+00
 5, 4,18,0.05555555555555555, 5000,3.136082e-01,2.457560e-01,9.312574e-01,9.073552e-01,8.910332e-01,1.222812e+00,1.114057e+00
 5, 4,18,0.05555555555555555,10000,3.165421e-01,2.493572e-01,8.974004e-01,9.158437e-01,9.040903e-01,1.178355e+00,1.024263e+00
 5, 4,18,0.05555555555555555, 5000,3.159755e-01,2.473119e-01,9.773819e-01,9.142044e-01,8.966747e-01,1.283377e+00,1.086673e+00
 5, 4,18,0.05555555555555555,10000,2.944480e-01,2.346807e-01,6.385932e-01,8.519194e-01,8.508781e-01,8.385215e-01,1.275588e+00
 5, 4,18,0.05555555555555555, 5000,3.131698e-01,2.464330e-01,9.047576e-01,9.060868e-01,8.934880e-01,1.188016e+00,1.079779e+00
 5, 4,18,0.05555555555555555,10000,3.193691e-01,2.520001e-01,9.312736e-01,9.240231e-01,9.136726e-01,1.222833e+00,9.642928e-01
 5, 4,18,0.05555555555555555, 5000,3.075563e-01,2.427480e-01,7.868800e-01,8.898455e-01,8.801275e-01,1.033233e+00,1.263266e+00
 5, 4,18,0.05555555555555555,10000,3.202718e-01,2.530456e-01,8.957934e-01,9.266349e-01,9.174633e-01,1.176245e+00,9.819553e-01
 5, 4,18,0.05555555555555555, 5000,3.126888e-01,2.463775e-01,8.476558e-01,9.046950e-01,8.932867e-01,1.113037e+00,1.090415e+00
 5, 4,18,0.05555555555555555,10000,3.174699e-01,2.501864e-01,9.566489e-01,9.185281e-01,9.070966e-01,1.256153e+00,9.970080e-01
